row_id,Game Name,Discount,Price,Rating,Release Date
1795,SEX Doll Simulator🔞,-40%,"R$ 8,27",60.60%,Aug 2023
1796,Generals & Rulers,-50%,"R$ 12,44",60.56%,Jun 2019
1797,JQ: countries,-50%,"R$ 1,74",60.47%,Feb 2018
1798,On the front line,-50%,"R$ 1,74",60.42%,Oct 2016
1799,Shelter Manager,-40%,"R$ 17,39",60.39%,Dec 2021
1800,Horse Tales: Emerald Valley Ranch,-75%,"R$ 22,25",60.30%,Nov 2022
1801,Miner Mayhem,-35%,"R$ 6,81",60.26%,Sep 2015
1802,Pandemic Train,-40%,"R$ 31,49",60.18%,Oct 2023
1803,Rift's Cave,-90%,"R$ 1,74",60.15%,Sep 2021
1804,303 Squadron: Battle of Britain,-50%,"R$ 16,49",60.14%,Aug 2018
1805,Iron Warriors: T - 72 Tank Command,-75%,"R$ 5,12",60.12%,Jul 2006
1806,SWORD ART ONLINE Alicization Lycoris,-84%,"R$ 25,58",60.09%,Jul 2020
1807,IfSunSets,-10%,"R$ 53,99",60.09%,Nov 2024
1808,Hide and Seek,-50%,"R$ 1,74",60.06%,Feb 2019
1809,Energy Engine PC Live Wallpaper,-30%,"R$ 9,65",60.01%,May 2019
1810,Hunters Of The Dead,-80%,"R$ 2,09",59.98%,Sep 2014
1811,RAID: World War II,-60%,"R$ 21,99",59.96%,Sep 2017
1812,SWORD ART ONLINE Last Recollection,-60%,"R$ 137,96",59.86%,Oct 2023
1813,神舞幻想 Faith of Danschant,-50%,"R$ 28,99",59.85%,Dec 2017
1814,Anno 2070™,-75%,"R$ 14,99",59.82%,Nov 2011
1815,Brewpub Simulator,-34%,"R$ 49,54",59.72%,Jul 2023
1816,On a Roll,-35%,"R$ 24,04",59.67%,Aug 2017
1817,Robot Squad Simulator 2017,-94%,"R$ 2,81",59.63%,Oct 2016
1818,Phantaruk,-86%,"R$ 2,37",59.57%,Aug 2016
1819,Anime And Your Life,-91%,"R$ 2,69",59.53%,Nov 2018
1820,Zombie Survivals [18+]🧟‍♀️🔞,-40%,"R$ 8,27",59.52%,Mar 2023
1821,Armed to the Gears,-75%,"R$ 6,22",59.48%,Apr 2020
1822,Candy Blast,-90%,"R$ 1,74",59.47%,Jun 2016
1823,Ridge Racer™ Unbounded,-80%,"R$ 3,99",59.46%,Mar 2012
1824,A Front Too Far: Normandy,-20%,"R$ 15,98",59.41%,Dec 2018
1825,The Bluecoats: North & South,-90%,"R$ 3,99",59.40%,Nov 2020
1826,Third Front: WWII,-70%,"R$ 4,97",59.37%,Apr 2018
1827,Dragon's Dogma 2,-43%,"R$ 159,03",59.34%,Mar 2024
1828,SEX Room [18+],-12%,"R$ 28,88",59.34%,Feb 2023
1829,Need for Speed™ Unbound,-86%,"R$ 41,86",59.33%,Dec 2022
1830,Gravity Badgers,-63%,"R$ 6,28",59.24%,Nov 2013
1831,Soul Elegy,-75%,"R$ 9,24",59.21%,Aug 2021
1832,Sengoku,-75%,"R$ 8,99",59.12%,Sep 2011
1833,Alpha Zylon,-80%,"R$ 2,75",59.08%,Dec 2007
1834,A-Tech Cybernetic VR,-67%,"R$ 9,56",59.01%,Mar 2020
1835,Osteya,-90%,"R$ 1,74",58.99%,Nov 2015
1836,Dysterra,-30%,"R$ 41,99",58.97%,Nov 2022
1837,College Sex Party 🔞,-55%,"R$ 14,84",58.90%,Sep 2023
1838,Dead Island Retro Revenge,-75%,"R$ 6,25",58.80%,Jun 2016
1839,Tom Clancy's Rainbow Six Lockdown™,-75%,"R$ 7,49",58.71%,Feb 2006
1840,Bionic Commando: Rearmed,-68%,"R$ 5,43",58.56%,Aug 2008
1841,古龙风云录,-33%,"R$ 59,62",58.51%,Feb 2024
1842,StellarHub,-50%,"R$ 1,74",58.49%,Aug 2017
1843,Floating Life2,-40%,"R$ 22,79",58.49%,Oct 2023
1844,Worms Rumble,-90%,"R$ 3,79",58.11%,Dec 2020
1845,Teria,-90%,"R$ 1,74",58.11%,Jan 2017
1846,Mysteries of the Undead,-85%,"R$ 2,54",58.11%,Mar 2019
1847,Quarantine,-80%,"R$ 3,99",58.06%,Feb 2017
1848,Fall of the New Age Premium Edition,-10%,"R$ 21,15",57.99%,Jan 2014
1849,Xuan-Yuan Sword V,-50%,"R$ 19,50",57.97%,Jan 2023
1850,The Emperor and State,-20%,"R$ 37,59",57.94%,Jul 2024
1851,Miscreation: Evolve Your Creature!,-80%,"R$ 6,59",57.88%,Nov 2019
1852,Campfire: One of Us Is the Killer,-90%,"R$ 1,74",57.86%,Dec 2016
1853,Heaven Island - VR MMO,-44%,"R$ 1,95",57.78%,Dec 2015
1854,Call Of The Mighty Warriors,-90%,"R$ 1,74",57.74%,Jun 2016
1855,Legends of Hidden Sword,-50%,"R$ 31,49",57.68%,Apr 2022
1856,Curse of the Sea Rats,-55%,"R$ 26,99",57.44%,Apr 2023
1857,Royal Booty Quest,-50%,"R$ 1,74",57.38%,Feb 2023
1858,The Shadowland,-90%,"R$ 1,74",57.37%,Jul 2016
1859,Sexy Serial Killer,-80%,"R$ 2,09",57.36%,Jan 2018
1860,Luna's Wandering Stars,-90%,"R$ 3,29",57.34%,May 2015
1861,Soccer Story,-75%,"R$ 9,49",57.34%,Nov 2022
1862,Hammerting,-90%,"R$ 13,39",57.33%,Nov 2021
1863,Chronicle Keepers: The Dreaming Garden,-86%,"R$ 2,37",57.33%,Jun 2015
1864,Steel Rats™,-90%,"R$ 4,99",57.01%,Nov 2018
1865,Forged Battalion,-50%,"R$ 16,49",56.95%,Aug 2018
1866,Dolmen,-85%,"R$ 14,85",56.81%,May 2022
1867,Last Inua,-80%,"R$ 3,19",56.79%,Dec 2014
1868,My Step Sisters,-80%,"R$ 2,09",56.51%,Feb 2021
1869,Dimensions: Dreadnought Architect,-40%,"R$ 29,99",56.51%,Feb 2023
1870,Dark Matter,-65%,"R$ 3,67",56.47%,Feb 2015
1871,Heroic Armored Company,-40%,"R$ 19,79",56.46%,Aug 2020
1872,Crash Time 2,-80%,"R$ 3,39",56.42%,Aug 2009
1873,Re:Legend,-50%,"R$ 52,00",56.40%,Aug 2019
1874,How To Survive: Third Person Standalone,-80%,"R$ 3,99",56.30%,Jul 2015
1875,Exodus from the Earth,-80%,"R$ 4,99",56.26%,Oct 2008
1876,OnlyFap Simulator 💦,-56%,"R$ 6,37",56.14%,Feb 2022
1877,Last Days of Spring Visual Novel,-70%,"R$ 4,13",56.01%,Oct 2015
1878,Dead Rising 4,-80%,"R$ 13,99",55.95%,Mar 2017
1879,Chocolate Factory,-33%,"R$ 40,19",55.90%,Jun 2024
1880,Creature Lab,-45%,"R$ 59,38",55.80%,Jun 2023
1881,PostCollapse,-61%,"R$ 6,23",55.74%,Jan 2018
1882,Fetish Room 18+,-35%,"R$ 30,54",55.73%,Apr 2024
1883,The Serpent Rogue,-90%,"R$ 10,49",55.67%,Apr 2022
1884,Police Shootout,-90%,"R$ 4,69",55.64%,Jun 2022
1885,Sébastien Loeb Rally EVO,-90%,"R$ 9,95",55.64%,Jan 2016
1886,Puzzle Kingdoms,-80%,"R$ 5,59",55.57%,Apr 2009
1887,Bang Bang Fruit,-50%,"R$ 1,74",55.52%,Feb 2017
1888,Treasure Hunter Simulator,-90%,"R$ 3,29",55.50%,Dec 2018
1889,Naughty College 18+,-50%,"R$ 16,49",55.50%,Jul 2023
1890,NBA 2K25,-50%,"R$ 199,75",55.34%,Oct 2024
1891,Redemption: Eternal Quest,-50%,"R$ 1,74",55.30%,Aug 2015
1892,Deep Space,-75%,"R$ 2,17",55.26%,Nov 2020
1893,Ageless,-80%,"R$ 15,98",55.10%,Jul 2020
1894,Sky Battles,-90%,"R$ 1,74",54.90%,Mar 2015
1895,Worms Blast,-80%,"R$ 3,19",54.89%,Mar 2002
1896,Nimbus INFINITY,-50%,"R$ 23,49",54.84%,Jun 2023
1897,Tru Or Die,-65%,"R$ 20,29",54.83%,Dec 2023
1898,Fighters Unleashed,-90%,"R$ 1,74",54.82%,Dec 2016
1899,ADR1FT,-80%,"R$ 7,39",54.75%,Mar 2016
1900,Car Mechanic Simulator VR,-74%,"R$ 15,59",54.51%,Jun 2021
1901,G.I. Joe: Operation Blackout,-67%,"R$ 19,13",54.33%,Dec 2020
1902,Immortal Family,-40%,"R$ 23,09",54.26%,Jul 2024
1903,Heaven Island Life,-50%,"R$ 1,74",54.13%,Apr 2016
1904,Osiris: New Dawn,-70%,"R$ 30,59",54.12%,Jan 2023
1905,POBEDA,-50%,"R$ 1,74",53.88%,May 2017
1906,Black Sheep,-50%,"R$ 19,24",53.76%,Dec 2022
1907,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,-42%,"R$ 189,95",53.72%,Nov 2023
1908,Madness,-50%,"R$ 1,74",53.71%,Nov 2016
1909,GWENT: Rogue Mage (Single-Player Expansion),-60%,"R$ 11,99",53.69%,Jul 2022
1910,Doodle God: 8-bit Mania - Collector's Item,-70%,"R$ 11,09",53.68%,Nov 2016
1911,Battle Axe,-75%,"R$ 14,49",53.64%,Apr 2021
1912,闲置神话,-20%,"R$ 8,39",53.62%,Mar 2024
1913,Ravenbound,-60%,"R$ 35,59",53.58%,Mar 2023
1914,Fall of Light: Darkest Edition,-90%,"R$ 4,69",53.55%,Sep 2017
1915,The Last Hope: Trump vs Mafia - North Korea,-90%,"R$ 1,74",53.53%,Jan 2017
1916,Heileen 1: Sail Away,-75%,"R$ 5,12",53.23%,Oct 2008
1917,Music Band Manager,-70%,"R$ 4,97",53.15%,Dec 2017
1918,Dinosis Survival,-60%,"R$ 4,19",53.14%,Jul 2017
1919,Wordle 5,-50%,"R$ 1,74",53.08%,Oct 2022
1920,DIRT 5,-80%,"R$ 21,99",53.07%,Nov 2020
1921,Gord,-75%,"R$ 32,25",53.07%,Aug 2023
1922,Help,-90%,"R$ 1,74",53.05%,Oct 2016
1923,鬼谷八荒 Tale of Immortal,-30%,"R$ 39,89",52.80%,May 2023
1924,LSD,-55%,"R$ 3,14",52.76%,Oct 2017
1925,ROGAN: The Thief in the Castle,-70%,"R$ 22,64",52.74%,Jul 2019
1926,Naval Warfare,-50%,"R$ 1,74",52.63%,May 2011
1927,The Book Of Hiro,-30%,"R$ 7,34",52.60%,Sep 2023
1928,Cyanide & Happiness - Freakpocalypse (Episode 1),-60%,"R$ 25,59",52.59%,Mar 2021
1929,Paws and Soul,-90%,"R$ 2,48",52.54%,Jul 2020
1930,Broken Roads,-30%,"R$ 71,39",52.42%,Apr 2024
1931,Darkest Hunters,-88%,"R$ 2,45",52.35%,Sep 2017
1932,Demolish & Build 3,-50%,"R$ 32,36",52.34%,Sep 2024
1933,She Will Shoot,-50%,"R$ 1,74",52.27%,Oct 2021
1934,Deadliest Catch: The Game,-95%,"R$ 2,99",52.18%,Apr 2020
1935,Forbidden Planet,-90%,"R$ 1,74",52.03%,Sep 2013
1936,Orange Cast: Sci-Fi Space Action Game,-88%,"R$ 2,45",51.98%,Jan 2021
1937,Objects in Space,-80%,"R$ 9,49",51.79%,Jun 2018
1938,CRIMSON METAL Classic 1999,-87%,"R$ 3,24",51.56%,May 2017
1939,Headsnatchers,-82%,"R$ 8,45",51.47%,Nov 2019
1940,EA SPORTS™ PGA TOUR™,-86%,"R$ 41,86",51.37%,Apr 2023
1941,Cybersex Chronicles [18+],-55%,"R$ 14,84",51.37%,Jun 2023
1942,SEX Prison [18+],-75%,"R$ 3,62",51.24%,Nov 2021
1943,Life Simulator,-75%,"R$ 4,64",51.19%,Oct 2020
1944,My Horse: Bonded Spirits,-15%,"R$ 55,65",51.12%,Jun 2024
1945,METAL SLUG XX,-80%,"R$ 7,59",51.09%,Feb 2019
1946,浮生箓 Floating Life,-20%,"R$ 11,04",51.05%,Feb 2022
1947,Operation swat,-50%,"R$ 1,74",50.70%,Jan 2017
1948,BACKROOMS INVASION,-72%,"R$ 1,95",50.54%,May 2024
1949,Worms World Party Remastered,-80%,"R$ 15,98",50.51%,Jul 2015
1950,Worms Pinball,-80%,"R$ 3,19",50.36%,Oct 2011
1951,Dead Motherland: Zombie Co-op,-85%,"R$ 3,07",50.00%,Sep 2020
1952,Sex Gym 3D,-60%,"R$ 13,19",50.00%,Dec 2022
1953,THE TAG-ALONG OBSESSION,-40%,"R$ 44,39",50.00%,Sep 2024
1954,Last Day of Rome,-50%,"R$ 12,44",49.78%,Sep 2019
1955,Farmer's Father: Save the Innocence,-55%,"R$ 14,84",49.76%,Mar 2024
1956,X-17,-90%,"R$ 1,74",49.65%,Mar 2016
1957,House Flipper VR,-26%,"R$ 41,57",49.31%,Nov 2020
1958,Natural Instincts: European Forest,-72%,"R$ 5,79",49.08%,Jul 2021
1959,Sword and Fairy Inn 2,-75%,"R$ 14,99",48.90%,Jul 2022
1960,WuJiDaoRen,-25%,"R$ 12,74",48.89%,Mar 2023
1961,Beer Factory,-30%,"R$ 54,79",48.46%,Jan 2024
1962,Cosmonautica,-80%,"R$ 3,99",48.32%,Jul 2015
1963,Unlucky Seven,-90%,"R$ 2,64",48.30%,Aug 2019
1964,"Warhammer 40,000: Dawn of War III",-80%,"R$ 39,80",47.93%,Apr 2017
1965,Autopsy Simulator,-36%,"R$ 86,38",47.89%,Jun 2024
1966,Brothel Simulator 🍓,-55%,"R$ 14,84",47.82%,Jan 2023
1967,武侠乂 The Swordsmen X,-70%,"R$ 14,24",47.58%,Jul 2018
1968,Bridge Project,-75%,"R$ 8,74",47.35%,Mar 2013
1969,Bleeding Border,-90%,"R$ 1,74",47.19%,Nov 2015
1970,The Walking Dead: Destinies,-60%,"R$ 53,99",47.15%,Dec 2023
1971,Overfall,-80%,"R$ 3,39",47.14%,Mar 2016
1972,WILD HEARTS™,-75%,"R$ 74,75",47.12%,Feb 2023
1973,Forest Ranger Simulator,-50%,"R$ 14,49",46.91%,Jun 2024
1974,Government Simulator,-50%,"R$ 10,34",46.72%,Dec 2017
1975,The Anacrusis,-75%,"R$ 8,24",46.67%,Dec 2023
1976,Doodle Kingdom,-70%,"R$ 5,57",46.66%,Jun 2016
1977,Rhino's Rage,-90%,"R$ 1,74",46.59%,Mar 2015
1978,Farm Expert 2017,-95%,"R$ 2,99",46.50%,Sep 2016
1979,Counter Terrorist Agency,-80%,"R$ 7,59",46.37%,Dec 2019
1980,Shot Shot Tactic,-88%,"R$ 2,45",46.35%,Dec 2016
1981,Don't Cheat On Me,-65%,"R$ 5,80",46.12%,Jan 2021
1982,Late at night,-30%,"R$ 2,44",45.87%,Sep 2018
1983,Impire,-75%,"R$ 17,99",45.50%,Feb 2013
1984,Battlefield™ 2042,-92%,"R$ 19,92",45.26%,Nov 2021
1985,Cyber Ops,-80%,"R$ 5,79",45.20%,May 2020
1986,Colonize,-33%,"R$ 47,59",45.13%,Feb 2024
1987,Raywin,-90%,"R$ 1,74",45.01%,Jul 2015
1988,Silent Hunter 5®: Battle of the Atlantic,-75%,"R$ 7,49",44.99%,Mar 2010
1989,MythBusters: The Game - Crazy Experiments Simulator,-50%,"R$ 25,66",44.78%,Sep 2022
1990,No Way Out,-50%,"R$ 1,74",44.52%,Oct 2018
1991,深海：即刻抉择,-60%,"R$ 4,95",44.24%,Mar 2020
1992,Drawn to Life: Two Realms,-65%,"R$ 9,51",44.13%,Dec 2020
1993,Speed Dates,-30%,"R$ 7,34",44.08%,Mar 2023
1994,The Life of One Dog,-50%,"R$ 1,74",43.75%,Oct 2018
1995,Monsters Domain,-45%,"R$ 59,38",43.23%,Apr 2024
1996,Gold Hunter,-20%,"R$ 59,19",43.17%,May 2022
1997,Super Dungeon Bros,-85%,"R$ 5,54",42.69%,Nov 2016
1998,The Joylancer: Legendary Motor Knight,-80%,"R$ 3,99",42.66%,Nov 2014
1999,Backrooms Media,-20%,"R$ 21,19",42.65%,Sep 2024
2000,Takedown: Red Sabre,-80%,"R$ 2,09",41.83%,Feb 2014
2001,Fallen Region,-94%,"R$ 2,51",41.59%,Mar 2020
2002,The Works of Mercy,-60%,"R$ 5,79",41.24%,Sep 2018
2003,The Last Hope,-90%,"R$ 1,74",40.74%,Aug 2016
2004,NHRA Championship Drag Racing: Speed For All,-90%,"R$ 9,39",40.13%,Aug 2022
2005,Bang Bang Fruit 2,-50%,"R$ 1,74",40.00%,Oct 2017
2006,God Of Gamblers,-60%,"R$ 14,31",39.66%,Mar 2023
2007,Open Country,-60%,"R$ 22,79",39.11%,Jun 2021
2008,RESIDENT EVIL RESISTANCE,-75%,"R$ 49,97",38.90%,—
2009,Undead Inc.,-50%,"R$ 35,99",38.66%,May 2024
2010,Enchanted Portals,-60%,"R$ 23,99",38.50%,Sep 2023
2011,Skull Island: Rise of Kong,-75%,"R$ 26,99",38.48%,Oct 2023
2012,Coal Mining Simulator,-50%,"R$ 42,38",38.25%,Apr 2023
2013,サバイバルメソッド Survival Method,-50%,"R$ 16,49",37.78%,Jan 2019
2014,Helicopter Simulator 2014: Search and Rescue,-89%,"R$ 2,58",37.12%,Feb 2014
2015,Underworld Ascendant,-85%,"R$ 8,69",36.52%,Nov 2018
2016,Dark Shadows - Army of Evil,-90%,"R$ 1,74",36.05%,Mar 2014
2017,Project Remedium,-50%,"R$ 16,49",35.98%,Aug 2017
2018,World Truck Racing,-86%,"R$ 2,37",35.41%,Sep 2014
2019,Resident Evil Re:Verse,-60%,"R$ 55,96",35.16%,Oct 2022
2020,Road Madness,-90%,"R$ 1,74",35.05%,Apr 2014
2021,Avatar: The Last Airbender - Quest for Balance,-60%,"R$ 53,99",34.97%,Sep 2023
2022,Ironsmith Medieval Simulator,-92%,"R$ 2,63",34.74%,Mar 2022
2023,Umbrella Corps,-75%,"R$ 9,99",32.44%,Jun 2016
2024,Riot Operator,-10%,"R$ 42,29",30.96%,Oct 2024
2025,The Swordsmen X: Survival,-70%,"R$ 30,59",29.92%,Apr 2023
2026,Towns,-50%,"R$ 23,49",28.74%,Nov 2012
2027,Feed the Cups,-20%,"R$ 39,99",27.52%,Feb 2024
2028,Pro Rugby Manager 2015,-90%,"R$ 1,99",26.88%,Sep 2014
2029,THE 4 SINS,-20%,"R$ 26,39",26.58%,Jun 2024
2030,Overlord: Fellowship of Evil,-75%,"R$ 5,17",26.40%,Oct 2015
2031,Yacht Mechanic Simulator,-34%,"R$ 44,89",26.18%,Jul 2022
2032,Time Ramesside (A New Reckoning),-90%,"R$ 1,74",25.64%,May 2015
2033,Bomb Defense,-50%,"R$ 5,44",25.60%,Jul 2017
2034,Lords of the Black Sun,-82%,"R$ 13,31",24.88%,Sep 2014
2035,Citadels,-80%,"R$ 9,99",20.16%,Jul 2013
